        t         wt_avg         wt_std         ct_avg         ct_std         st_avg         st_std         vt_avg         vt_std         ft_avg         ft_std
  0.00800    1.18392E-04    1.59165E-05   -1.61194E-06    2.27626E-08    1.20004E-04    1.59140E-05    3.88805E-06    2.80240E-04    1.16116E-04    2.80513E-04
  0.00805    1.20178E-04    1.60898E-05   -1.64249E-06    2.31809E-08    1.21820E-04    1.60872E-05    4.26051E-06    2.93365E-04    1.17560E-04    2.93772E-04
  0.00810    1.22192E-04    1.63145E-05   -1.67357E-06    2.35448E-08    1.23866E-04    1.63119E-05    4.27801E-06    2.93985E-04    1.19588E-04    2.94491E-04
  0.00815    1.24237E-04    1.65378E-05   -1.70437E-06    2.39740E-08    1.25942E-04    1.65352E-05    4.17919E-06    2.90573E-04    1.21762E-04    2.91127E-04
  0.00820    1.25984E-04    1.67216E-05   -1.73559E-06    2.44184E-08    1.27720E-04    1.67188E-05    4.17270E-06    2.90343E-04    1.23547E-04    2.91106E-04
  0.00825    1.27727E-04    1.69457E-05   -1.76759E-06    2.48206E-08    1.29494E-04    1.69428E-05    4.22326E-06    2.92087E-04    1.25271E-04    2.93158E-04
  0.00830    1.29461E-04    1.72023E-05   -1.79953E-06    2.52155E-08    1.31261E-04    1.71995E-05    4.52750E-06    3.02403E-04    1.26733E-04    3.03916E-04
  0.00835    1.31357E-04    1.74177E-05   -1.83116E-06    2.55859E-08    1.33188E-04    1.74149E-05    4.52401E-06    3.02283E-04    1.28664E-04    3.03817E-04
  0.00840    1.33261E-04    1.76042E-05   -1.86301E-06    2.59432E-08    1.35124E-04    1.76013E-05    4.39706E-06    2.98034E-04    1.30727E-04    2.99645E-04
  0.00845    1.34835E-04    1.77178E-05   -1.89592E-06    2.63594E-08    1.36731E-04    1.77147E-05    4.38018E-06    2.97480E-04    1.32351E-04    2.99469E-04
  0.00850    1.36929E-04    1.78439E-05   -1.92930E-06    2.67556E-08    1.38858E-04    1.78407E-05    4.53463E-06    3.02682E-04    1.34323E-04    3.04343E-04
  0.00855    1.40077E-04    1.82706E-05   -1.96264E-06    2.70619E-08    1.42040E-04    1.82671E-05    4.68397E-06    3.07628E-04    1.37356E-04    3.09743E-04
  0.00860    1.43335E-04    1.89140E-05   -1.99678E-06    2.73423E-08    1.45332E-04    1.89103E-05    4.74344E-06    3.09572E-04    1.40588E-04    3.12177E-04
  0.00865    1.45780E-04    1.93315E-05   -2.03206E-06    2.76162E-08    1.47812E-04    1.93278E-05    4.74777E-06    3.09732E-04    1.43064E-04    3.12794E-04
  0.00870    1.47583E-04    1.95364E-05   -2.06768E-06    2.78580E-08    1.49651E-04    1.95328E-05    4.48097E-06    3.00921E-04    1.45170E-04    3.03511E-04
  0.00875    1.48982E-04    1.96657E-05   -2.10294E-06    2.80452E-08    1.51085E-04    1.96621E-05    4.22271E-06    2.92103E-04    1.46862E-04    2.94400E-04
  0.00880    1.50477E-04    1.98459E-05   -2.13811E-06    2.82397E-08    1.52615E-04    1.98422E-05    4.44811E-06    2.99809E-04    1.48167E-04    3.02544E-04
  0.00885    1.52504E-04    2.01205E-05   -2.17384E-06    2.84833E-08    1.54678E-04    2.01169E-05    4.49542E-06    3.01390E-04    1.50183E-04    3.04286E-04
  0.00890    1.54675E-04    2.04354E-05   -2.20968E-06    2.87199E-08    1.56885E-04    2.04319E-05    4.81591E-06    3.11950E-04    1.52069E-04    3.14699E-04
  0.00895    1.56450E-04    2.06842E-05   -2.24576E-06    2.89519E-08    1.58696E-04    2.06809E-05    4.81111E-06    3.11782E-04    1.53885E-04    3.14507E-04
  0.00900    1.58062E-04    2.09072E-05   -2.28276E-06    2.91820E-08    1.60345E-04    2.09041E-05    4.80836E-06    3.11701E-04    1.55536E-04    3.14109E-04
  0.00905    1.59836E-04    2.12183E-05   -2.32058E-06    2.94079E-08    1.62157E-04    2.12153E-05    4.76225E-06    3.10176E-04    1.57395E-04    3.13916E-04
  0.00910    1.61716E-04    2.15574E-05   -2.35832E-06    2.96621E-08    1.64074E-04    2.15542E-05    4.72454E-06    3.08958E-04    1.59349E-04    3.12240E-04
  0.00915    1.63529E-04    2.18438E-05   -2.39609E-06    2.99489E-08    1.65925E-04    2.18405E-05    4.58325E-06    3.04298E-04    1.61341E-04    3.07755E-04
  0.00920    1.65062E-04    2.20481E-05   -2.43464E-06    3.02638E-08    1.67497E-04    2.20448E-05    4.65547E-06    3.06686E-04    1.62842E-04    3.10648E-04
  0.00925    1.66511E-04    2.22236E-05   -2.47363E-06    3.05910E-08    1.68985E-04    2.22202E-05    4.83025E-06    3.12389E-04    1.64154E-04    3.16625E-04
  0.00930    1.68224E-04    2.24112E-05   -2.51287E-06    3.09000E-08    1.70737E-04    2.24078E-05    5.06494E-06    3.19887E-04    1.65672E-04    3.23552E-04
  0.00935    1.69889E-04    2.26059E-05   -2.55192E-06    3.12308E-08    1.72441E-04    2.26025E-05    5.00358E-06    3.17954E-04    1.67437E-04    3.21849E-04
  0.00940    1.71282E-04    2.27700E-05   -2.59020E-06    3.16000E-08    1.73872E-04    2.27666E-05    5.27390E-06    3.26440E-04    1.68598E-04    3.30139E-04
  0.00945    1.72737E-04    2.28979E-05   -2.62885E-06    3.19585E-08    1.75366E-04    2.28944E-05    4.97908E-06    3.17202E-04    1.70387E-04    3.20376E-04
  0.00950    1.74668E-04    2.30668E-05   -2.66873E-06    3.23105E-08    1.77337E-04    2.30633E-05    4.98674E-06    3.17447E-04    1.72350E-04    3.21036E-04
  0.00955    1.76855E-04    2.32719E-05   -2.70910E-06    3.27115E-08    1.79564E-04    2.32684E-05    4.86734E-06    3.13617E-04    1.74697E-04    3.17198E-04
  0.00960    1.79135E-04    2.34724E-05   -2.75026E-06    3.31646E-08    1.81885E-04    2.34688E-05    5.05690E-06    3.19669E-04    1.76828E-04    3.23678E-04
  0.00965    1.81528E-04    2.36512E-05   -2.79279E-06    3.35967E-08    1.84321E-04    2.36474E-05    5.05334E-06    3.19533E-04    1.79268E-04    3.23082E-04
  0.00970    1.83987E-04    2.38116E-05   -2.83574E-06    3.40342E-08    1.86823E-04    2.38079E-05    5.30945E-06    3.27513E-04    1.81513E-04    3.30734E-04
  0.00975    1.86379E-04    2.39584E-05   -2.87876E-06    3.44754E-08    1.89258E-04    2.39547E-05    5.39977E-06    3.30295E-04    1.83858E-04    3.34133E-04
  0.00980    1.88434E-04    2.41094E-05   -2.92271E-06    3.49175E-08    1.91357E-04    2.41060E-05    5.41168E-06    3.30647E-04    1.85945E-04    3.34432E-04
  0.00985    1.90456E-04    2.42701E-05   -2.96710E-06    3.53373E-08    1.93423E-04    2.42668E-05    5.37155E-06    3.29397E-04    1.88052E-04    3.32504E-04
  0.00990    1.93045E-04    2.44212E-05   -3.01200E-06    3.57295E-08    1.96057E-04    2.44182E-05    5.12348E-06    3.21685E-04    1.90934E-04    3.25425E-04
  0.00995    1.95349E-04    2.45788E-05   -3.05682E-06    3.60818E-08    1.98406E-04    2.45761E-05    5.12215E-06    3.21648E-04    1.93283E-04    3.25233E-04
  0.01000    1.96721E-04    2.46671E-05   -3.10158E-06    3.64572E-08    1.99823E-04    2.46644E-05    5.56483E-06    3.35266E-04    1.94258E-04    3.38826E-04
  0.01005    1.97741E-04    2.47116E-05   -3.14745E-06    3.69578E-08    2.00888E-04    2.47089E-05    5.46271E-06    3.32170E-04    1.95426E-04    3.35209E-04
  0.01010    1.98864E-04    2.47434E-05   -3.19436E-06    3.74927E-08    2.02058E-04    2.47409E-05    5.69208E-06    3.39083E-04    1.96366E-04    3.42121E-04
  0.01015    2.00291E-04    2.47912E-05   -3.24233E-06    3.79706E-08    2.03533E-04    2.47888E-05    5.73074E-06    3.40233E-04    1.97802E-04    3.43662E-04
  0.01020    2.01824E-04    2.48686E-05   -3.29037E-06    3.83412E-08    2.05114E-04    2.48665E-05    5.69954E-06    3.39282E-04    1.99415E-04    3.42604E-04
  0.01025    2.03521E-04    2.49866E-05   -3.33860E-06    3.87697E-08    2.06859E-04    2.49848E-05    5.76199E-06    3.41137E-04    2.01097E-04    3.44848E-04
  0.01030    2.05490E-04    2.51320E-05   -3.38726E-06    3.94197E-08    2.08877E-04    2.51304E-05    6.16556E-06    3.52873E-04    2.02712E-04    3.56459E-04
  0.01035    2.07347E-04    2.52592E-05   -3.43634E-06    4.00793E-08    2.10783E-04    2.52577E-05    6.04951E-06    3.49541E-04    2.04734E-04    3.53348E-04
  0.01040    2.08972E-04    2.53576E-05   -3.48605E-06    4.06719E-08    2.12458E-04    2.53561E-05    6.31622E-06    3.57163E-04    2.06142E-04    3.59640E-04
  0.01045    2.10578E-04    2.54560E-05   -3.53552E-06    4.12756E-08    2.14113E-04    2.54546E-05    6.30973E-06    3.56978E-04    2.07804E-04    3.59935E-04
  0.01050    2.12392E-04    2.55767E-05   -3.58406E-06    4.17828E-08    2.15976E-04    2.55755E-05    6.39442E-06    3.59379E-04    2.09582E-04    3.62732E-04
  0.01055    2.14392E-04    2.57354E-05   -3.63336E-06    4.21953E-08    2.18025E-04    2.57344E-05    6.77061E-06    3.69783E-04    2.11254E-04    3.73218E-04
  0.01060    2.16486E-04    2.59325E-05   -3.68334E-06    4.25573E-08    2.20169E-04    2.59318E-05    6.51299E-06    3.62708E-04    2.13656E-04    3.66605E-04
  0.01065    2.18802E-04    2.61663E-05   -3.73292E-06    4.29523E-08    2.22535E-04    2.61660E-05    6.13332E-06    3.51999E-04    2.16402E-04    3.56133E-04
  0.01070    2.20768E-04    2.63618E-05   -3.78292E-06    4.34023E-08    2.24551E-04    2.63618E-05    6.20817E-06    3.54125E-04    2.18343E-04    3.58003E-04
  0.01075    2.22588E-04    2.65538E-05   -3.83375E-06    4.38509E-08    2.26422E-04    2.65541E-05    6.22629E-06    3.54624E-04    2.20196E-04    3.58941E-04
  0.01080    2.24765E-04    2.67614E-05   -3.88483E-06    4.42734E-08    2.28649E-04    2.67618E-05    5.95927E-06    3.46939E-04    2.22690E-04    3.51053E-04
  0.01085    2.26885E-04    2.69339E-05   -3.93666E-06    4.47403E-08    2.30822E-04    2.69344E-05    6.22897E-06    3.54681E-04    2.24593E-04    3.59168E-04
  0.01090    2.28842E-04    2.70971E-05   -3.98951E-06    4.52018E-08    2.32831E-04    2.70978E-05    6.06628E-06    3.50046E-04    2.26765E-04    3.55179E-04
  0.01095    2.31031E-04    2.72658E-05   -4.04267E-06    4.55792E-08    2.35073E-04    2.72664E-05    6.29618E-06    3.56644E-04    2.28777E-04    3.61501E-04
  0.01100    2.33099E-04    2.74359E-05   -4.09613E-06    4.59860E-08    2.37195E-04    2.74365E-05    6.54118E-06    3.63510E-04    2.30654E-04    3.68158E-04
  0.01105    2.34716E-04    2.75887E-05   -4.15001E-06    4.64556E-08    2.38866E-04    2.75894E-05    7.02639E-06    3.76736E-04    2.31840E-04    3.81033E-04
  0.01110    2.36283E-04    2.77549E-05   -4.20482E-06    4.69056E-08    2.40488E-04    2.77558E-05    7.06356E-06    3.77727E-04    2.33425E-04    3.81957E-04
  0.01115    2.37877E-04    2.79466E-05   -4.26021E-06    4.73196E-08    2.42137E-04    2.79475E-05    6.75328E-06    3.69366E-04    2.35384E-04    3.74307E-04
  0.01120    2.39316E-04    2.81395E-05   -4.31631E-06    4.77944E-08    2.43633E-04    2.81405E-05    6.59615E-06    3.65057E-04    2.37036E-04    3.69220E-04
  0.01125    2.40440E-04    2.82960E-05   -4.37254E-06    4.83230E-08    2.44812E-04    2.82971E-05    6.74395E-06    3.69150E-04    2.38068E-04    3.72792E-04
  0.01130    2.41664E-04    2.84819E-05   -4.42873E-06    4.88797E-08    2.46092E-04    2.84830E-05    6.72442E-06    3.68595E-04    2.39368E-04    3.72783E-04
  0.01135    2.43007E-04    2.87075E-05   -4.48544E-06    4.93673E-08    2.47492E-04    2.87086E-05    7.05300E-06    3.77500E-04    2.40439E-04    3.80909E-04
  0.01140    2.43989E-04    2.88742E-05   -4.54395E-06    4.97088E-08    2.48533E-04    2.88755E-05    6.86058E-06    3.72321E-04    2.41673E-04    3.76206E-04
  0.01145    2.44794E-04    2.89910E-05   -4.60334E-06    5.00460E-08    2.49398E-04    2.89923E-05    7.12738E-06    3.79476E-04    2.42270E-04    3.83058E-04
  0.01150    2.45704E-04    2.90919E-05   -4.66200E-06    5.05169E-08    2.50366E-04    2.90934E-05    6.45488E-06    3.61113E-04    2.43911E-04    3.64813E-04
  0.01155    2.46925E-04    2.92410E-05   -4.72149E-06    5.09969E-08    2.51646E-04    2.92424E-05    6.04210E-06    3.49368E-04    2.45604E-04    3.53154E-04
  0.01160    2.48810E-04    2.93972E-05   -4.78182E-06    5.13317E-08    2.53592E-04    2.93983E-05    6.00777E-06    3.48381E-04    2.47584E-04    3.51376E-04
  0.01165    2.50902E-04    2.95256E-05   -4.84180E-06    5.16593E-08    2.55744E-04    2.95265E-05    6.03313E-06    3.49157E-04    2.49711E-04    3.52171E-04
  0.01170    2.52758E-04    2.96146E-05   -4.90244E-06    5.20076E-08    2.57660E-04    2.96154E-05    6.08390E-06    3.50668E-04    2.51577E-04    3.53337E-04
  0.01175    2.54888E-04    2.97219E-05   -4.96358E-06    5.23597E-08    2.59852E-04    2.97228E-05    6.53049E-06    3.63323E-04    2.53321E-04    3.66708E-04
  0.01180    2.57358E-04    2.99112E-05   -5.02402E-06    5.27277E-08    2.62382E-04    2.99122E-05    6.06587E-06    3.50152E-04    2.56316E-04    3.54206E-04
  0.01185    2.60025E-04    3.01008E-05   -5.08497E-06    5.31171E-08    2.65110E-04    3.01019E-05    5.97237E-06    3.47434E-04    2.59138E-04    3.51624E-04
  0.01190    2.62625E-04    3.02977E-05   -5.14783E-06    5.35143E-08    2.67773E-04    3.02988E-05    6.14855E-06    3.52492E-04    2.61624E-04    3.58418E-04
  0.01195    2.65128E-04    3.04949E-05   -5.21211E-06    5.40589E-08    2.70340E-04    3.04960E-05    6.47823E-06    3.61831E-04    2.63862E-04    3.66377E-04
  0.01200    2.68040E-04    3.07128E-05   -5.27605E-06    5.47602E-08    2.73316E-04    3.07140E-05    6.80764E-06    3.70945E-04    2.66508E-04    3.75827E-04
  0.01205    2.71905E-04    3.10129E-05   -5.34039E-06    5.54231E-08    2.77245E-04    3.10140E-05    6.86302E-06    3.72445E-04    2.70382E-04    3.77872E-04
  0.01210    2.75941E-04    3.13067E-05   -5.40619E-06    5.61041E-08    2.81347E-04    3.13074E-05    6.99682E-06    3.76043E-04    2.74350E-04    3.82278E-04
  0.01215    2.80001E-04    3.15790E-05   -5.47222E-06    5.67449E-08    2.85473E-04    3.15794E-05    6.98628E-06    3.75758E-04    2.78487E-04    3.82487E-04
  0.01220    2.84413E-04    3.19116E-05   -5.53854E-06    5.72489E-08    2.89951E-04    3.19118E-05    7.01155E-06    3.76431E-04    2.82940E-04    3.83772E-04
  0.01225    2.88836E-04    3.22923E-05   -5.60487E-06    5.77914E-08    2.94441E-04    3.22922E-05    7.27851E-06    3.83504E-04    2.87162E-04    3.90870E-04
  0.01230    2.93327E-04    3.26813E-05   -5.67161E-06    5.83256E-08    2.98998E-04    3.26808E-05    7.28188E-06    3.83563E-04    2.91716E-04    3.91932E-04
  0.01235    2.97537E-04    3.30559E-05   -5.73958E-06    5.87441E-08    3.03276E-04    3.30549E-05    7.09173E-06    3.78514E-04    2.96184E-04    3.87022E-04
  0.01240    3.01972E-04    3.34382E-05   -5.80870E-06    5.92683E-08    3.07781E-04    3.34366E-05    6.84300E-06    3.71828E-04    3.00938E-04    3.80753E-04
  0.01245    3.07138E-04    3.38088E-05   -5.87859E-06    5.98801E-08    3.13017E-04    3.38065E-05    7.38348E-06    3.86238E-04    3.05634E-04    3.95391E-04
  0.01250    3.11616E-04    3.41171E-05   -5.94868E-06    6.05537E-08    3.17565E-04    3.41141E-05    7.70997E-06    3.94708E-04    3.09855E-04    4.04198E-04
  0.01255    3.15260E-04    3.43809E-05   -6.01886E-06    6.12939E-08    3.21279E-04    3.43775E-05    8.33767E-06    4.10454E-04    3.12941E-04    4.19670E-04
  0.01260    3.19481E-04    3.47541E-05   -6.08926E-06    6.21106E-08    3.25570E-04    3.47504E-05    8.76116E-06    4.20731E-04    3.16809E-04    4.30261E-04
  0.01265    3.23281E-04    3.51542E-05   -6.15993E-06    6.30200E-08    3.29441E-04    3.51504E-05    8.01970E-06    4.02548E-04    3.21422E-04    4.12570E-04
  0.01270    3.26221E-04    3.55237E-05   -6.23068E-06    6.38821E-08    3.32452E-04    3.55199E-05    8.57645E-06    4.16321E-04    3.23875E-04    4.26041E-04
  0.01275    3.28940E-04    3.59125E-05   -6.30140E-06    6.46324E-08    3.35241E-04    3.59086E-05    7.92248E-06    4.00153E-04    3.27319E-04    4.09387E-04
  0.01280    3.31516E-04    3.63808E-05   -6.37247E-06    6.53119E-08    3.37888E-04    3.63768E-05    7.94893E-06    4.00816E-04    3.29939E-04    4.10607E-04
  0.01285    3.33861E-04    3.68056E-05   -6.44499E-06    6.59871E-08    3.40306E-04    3.68013E-05    8.17328E-06    4.06420E-04    3.32133E-04    4.14799E-04
  0.01290    3.35986E-04    3.70708E-05   -6.51984E-06    6.67003E-08    3.42506E-04    3.70663E-05    7.68978E-06    3.94177E-04    3.34816E-04    4.02393E-04
  0.01295    3.38442E-04    3.73337E-05   -6.59660E-06    6.74877E-08    3.45039E-04    3.73289E-05    8.16516E-06    4.06160E-04    3.36874E-04    4.14112E-04
  0.01300    3.41180E-04    3.76660E-05   -6.67403E-06    6.82638E-08    3.47855E-04    3.76607E-05    8.21557E-06    4.07434E-04    3.39639E-04    4.14696E-04
  0.01305    3.44028E-04    3.80628E-05   -6.75261E-06    6.89709E-08    3.50781E-04    3.80568E-05    8.18434E-06    4.06628E-04    3.42596E-04    4.13579E-04
  0.01310    3.47240E-04    3.85146E-05   -6.83122E-06    6.98134E-08    3.54071E-04    3.85079E-05    8.15584E-06    4.05948E-04    3.45915E-04    4.13407E-04
  0.01315    3.50632E-04    3.89525E-05   -6.90980E-06    7.08090E-08    3.57542E-04    3.89451E-05    7.91701E-06    3.99926E-04    3.49625E-04    4.06908E-04
  0.01320    3.53887E-04    3.93294E-05   -6.98841E-06    7.17178E-08    3.60876E-04    3.93215E-05    7.79392E-06    3.96801E-04    3.53082E-04    4.03162E-04
  0.01325    3.57419E-04    3.97629E-05   -7.06787E-06    7.24684E-08    3.64487E-04    3.97542E-05    8.69493E-06    4.19146E-04    3.55792E-04    4.25421E-04
  0.01330    3.61093E-04    4.02835E-05   -7.14920E-06    7.33336E-08    3.68242E-04    4.02739E-05    8.53389E-06    4.15247E-04    3.59708E-04    4.21162E-04
  0.01335    3.64652E-04    4.07973E-05   -7.23092E-06    7.42873E-08    3.71883E-04    4.07868E-05    8.98935E-06    4.26199E-04    3.62893E-04    4.32377E-04
  0.01340    3.67636E-04    4.12567E-05   -7.31168E-06    7.51160E-08    3.74947E-04    4.12455E-05    8.99853E-06    4.26451E-04    3.65949E-04    4.32643E-04
  0.01345    3.70003E-04    4.16388E-05   -7.39332E-06    7.60976E-08    3.77396E-04    4.16270E-05    9.08834E-06    4.28558E-04    3.68307E-04    4.34956E-04
  0.01350    3.72419E-04    4.19610E-05   -7.47578E-06    7.72221E-08    3.79895E-04    4.19488E-05    9.13719E-06    4.29711E-04    3.70758E-04    4.35930E-04
  0.01355    3.74952E-04    4.22624E-05   -7.55585E-06    7.82365E-08    3.82508E-04    4.22500E-05    9.41332E-06    4.36141E-04    3.73095E-04    4.42810E-04
  0.01360    3.77568E-04    4.25799E-05   -7.63724E-06    7.92932E-08    3.85206E-04    4.25670E-05    9.71363E-06    4.43058E-04    3.75492E-04    4.50423E-04
  0.01365    3.79817E-04    4.28642E-05   -7.72002E-06    8.04513E-08    3.87537E-04    4.28508E-05    9.73990E-06    4.43647E-04    3.77797E-04    4.50537E-04
  0.01370    3.81705E-04    4.31214E-05   -7.80326E-06    8.15204E-08    3.89509E-04    4.31076E-05    1.03124E-05    4.56510E-04    3.79196E-04    4.64132E-04
  0.01375    3.83592E-04    4.33420E-05   -7.88795E-06    8.25386E-08    3.91480E-04    4.33281E-05    1.06188E-05    4.63273E-04    3.80861E-04    4.70814E-04
  0.01380    3.85585E-04    4.35061E-05   -7.97331E-06    8.37103E-08    3.93558E-04    4.34922E-05    1.06833E-05    4.64673E-04    3.82875E-04    4.72086E-04
  0.01385    3.87599E-04    4.36556E-05   -8.06020E-06    8.49614E-08    3.95659E-04    4.36419E-05    1.07189E-05    4.65443E-04    3.84941E-04    4.72290E-04
  0.01390    3.89830E-04    4.38149E-05   -8.14722E-06    8.61802E-08    3.97977E-04    4.38014E-05    1.09077E-05    4.69545E-04    3.87070E-04    4.76303E-04
  0.01395    3.92163E-04    4.40020E-05   -8.23376E-06    8.73440E-08    4.00397E-04    4.39890E-05    1.09695E-05    4.70841E-04    3.89427E-04    4.78456E-04
  0.01400    3.94075E-04    4.41686E-05   -8.32135E-06    8.82978E-08    4.02396E-04    4.41560E-05    1.09248E-05    4.69874E-04    3.91471E-04    4.76319E-04
